RA_deg,Dec_deg,ROI_deg,Separation_deg,Region
93.99741131182603,-7.500000000000012,0.05,0.42418997400814923,R50
94.60258868817414,-7.500000000000012,0.05,0.4241899740082688,R50
94.60302306178393,-8.10000000000001,0.05,0.4243421269944342,R50
93.9969769382157,-8.10000000000001,0.05,0.4243421269946927,R50
94.70354492414265,-7.600000000000012,0.05,0.44712953129343125,R50
93.89645507585703,-7.600000000000012,0.05,0.44712953129370847,R50
94.50167975795462,-7.400000000000013,0.05,0.4471723167133925,R50
94.09832024204538,-7.400000000000013,0.05,0.4471723167133925,R50
94.50206587484567,-8.20000000000001,0.05,0.447257856576532,R50
94.09793412515401,-8.20000000000001,0.05,0.4472578565766719,R50
94.70393102900725,-8.00000000000001,0.05,0.44730060410563904,R50
93.8960689709924,-8.00000000000001,0.05,0.4473006041059418,R50
93.89654841576801,-7.500000000000012,0.05,0.4998882206925258,R50
94.70345158423216,-7.500000000000012,0.05,0.49988822069266103,R50
94.60251963693193,-7.400000000000013,0.05,0.4999169229465039,R50
93.99748036306806,-7.400000000000013,0.05,0.4999169229465039,R50
94.80466928069394,-7.800000000000011,0.05,0.49999997022904535,R50
93.79533071930571,-7.800000000000011,0.05,0.4999999702293832,R50
94.2999999999998,-7.300000000000013,0.05,0.4999999999999856,R50
94.30000000000001,-8.30000000000001,0.05,0.5000000000000094,R50
94.60309881226858,-8.20000000000001,0.05,0.5000890679122904,R50
93.9969011877311,-8.20000000000001,0.05,0.5000890679124761,R50
94.7040307490453,-8.10000000000001,0.05,0.5001177419031725,R50
93.89596925095432,-8.10000000000001,0.05,0.500117741903465,R50
93.79545057863358,-7.700000000000012,0.05,0.5098438215149272,R50
94.8045494213665,-7.700000000000012,0.05,0.5098438215150098,R50
94.40081717943562,-7.300000000000013,0.05,0.509890740271509,R50
94.19918282056398,-7.300000000000013,0.05,0.5098907402715849,R50
94.19894149186948,-8.30000000000001,0.05,0.5099141858195961,R50
94.40105850813055,-8.30000000000001,0.05,0.5099141858196016,R50
94.80479073502752,-7.900000000000011,0.05,0.5099610397770766,R50
93.7952092649721,-7.900000000000011,0.05,0.5099610397774356,R50
94.80443115517835,-7.600000000000012,0.05,0.5384073897247528,R50
93.79556884482133,-7.600000000000012,0.05,0.5384073897250405,R50
94.50163435887144,-7.300000000000013,0.05,0.5384740175019392,R50
94.09836564112815,-7.300000000000013,0.05,0.5384740175020858,R50
94.09788298373894,-8.30000000000001,0.05,0.5385628161963374,R50
94.50211701626108,-8.30000000000001,0.05,0.5385628161963478,R50
94.8049137862591,-8.00000000000001,0.05,0.5386293707583414,R50
93.79508621374055,-8.00000000000001,0.05,0.5386293707586556,R50
94.70335951590924,-7.400000000000013,0.05,0.5655548732684553,R50
93.89664048409075,-7.400000000000013,0.05,0.5655548732684553,R50
94.7041317496915,-8.20000000000001,0.05,0.5658253718519527,R50
93.89586825030818,-8.20000000000001,0.05,0.5658253718521715,R50
93.79568551970999,-7.500000000000012,0.05,0.5829454125941638,R50
94.80431448029017,-7.500000000000012,0.05,0.5829454125943087,R50
94.60245153830726,-7.300000000000013,0.05,0.5830069467238678,R50
93.99754846169233,-7.300000000000013,0.05,0.5830069467240709,R50
93.9968244756084,-8.30000000000001,0.05,0.5831914680747059,R50
94.60317552439162,-8.30000000000001,0.05,0.5831914680747203,R50
94.80503843630667,-8.10000000000001,0.05,0.5832529316077797,R50
93.79496156369295,-8.10000000000001,0.05,0.5832529316080934,R50
94.90560313683277,-7.800000000000011,0.05,0.5999999485557554,R50
